# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Strain_11
# 3 Strain_22
# 4 Strain_33
# 5 Strain_12
# 6 Strain_23
# 7 Strain_13
# 8 Stress_11
# 9 Stress_22
# 10 Stress_33
# 11 Stress_12
# 12 Stress_23
# 13 Stress_13
# 14 Displacement_x
# 15 Displacement_y
# 16 Displacement_z
# x Strain_11 Strain_22 Strain_33 Strain_12 Strain_23 Strain_13 Stress_11 Stress_22 Stress_33 Stress_12 Stress_23 Stress_13 Displacement_x Displacement_y Displacement_z 
1547.04 1.09024e-13 0 0 0 0 0 4.34569e-11 1.13385e-11 1.13385e-11 0 7.74661e-28 0 1.78345e-10 0 0 
1547.09 1.09024e-13 0 0 0 0 0 4.34569e-11 1.13385e-11 1.13385e-11 0 7.74661e-28 0 1.78345e-10 0 0 
1547.15 1.08802e-13 0 0 0 0 0 4.33684e-11 1.13154e-11 1.13154e-11 0 7.73084e-28 0 1.78345e-10 0 0 
1547.2 1.08358e-13 0 0 0 0 0 4.31914e-11 1.12692e-11 1.12692e-11 0 7.69928e-28 0 1.78345e-10 0 0 
1547.26 1.0858e-13 0 0 0 0 0 4.32799e-11 1.12923e-11 1.12923e-11 0 7.71506e-28 0 1.78345e-10 0 0 
1547.31 1.08136e-13 0 0 0 0 0 4.31029e-11 1.12461e-11 1.12461e-11 0 7.68351e-28 0 1.78345e-10 0 0 
1547.37 1.07025e-13 0 0 0 0 0 4.26604e-11 1.11307e-11 1.11307e-11 0 7.60462e-28 0 1.78345e-10 0 0 
1547.42 1.06581e-13 0 0 0 0 0 4.24834e-11 1.10845e-11 1.10845e-11 0 7.57306e-28 0 1.78345e-10 0 0 
1547.48 1.06359e-13 0 0 0 0 0 4.23948e-11 1.10614e-11 1.10614e-11 0 7.55729e-28 0 1.78345e-10 0 0 
1547.53 1.06137e-13 0 0 0 0 0 4.23063e-11 1.10383e-11 1.10383e-11 0 7.54151e-28 0 1.78345e-10 0 0 
1547.59 1.05471e-13 0 0 0 0 0 4.20408e-11 1.0969e-11 1.0969e-11 0 7.49418e-28 0 1.78345e-10 0 0 
1547.64 1.05693e-13 0 0 0 0 0 4.21293e-11 1.09921e-11 1.09921e-11 0 7.50996e-28 0 1.78345e-10 0 0 
1547.7 1.06581e-13 0 0 0 0 0 4.24834e-11 1.10845e-11 1.10845e-11 0 7.57306e-28 0 1.78345e-10 0 0 
1547.75 1.05693e-13 0 0 0 0 0 4.21293e-11 1.09921e-11 1.09921e-11 0 7.50996e-28 0 1.78345e-10 0 0 
1547.81 1.05027e-13 0 0 0 0 0 4.18638e-11 1.09228e-11 1.09228e-11 0 7.46262e-28 0 1.78345e-10 0 0 
1547.86 1.05693e-13 0 0 0 0 0 4.21293e-11 1.09921e-11 1.09921e-11 0 7.50996e-28 0 1.78345e-10 0 0 
1547.92 1.05471e-13 0 0 0 0 0 4.20408e-11 1.0969e-11 1.0969e-11 0 7.49418e-28 0 1.78345e-10 0 0 
1547.97 1.05027e-13 0 0 0 0 0 4.18638e-11 1.09228e-11 1.09228e-11 0 7.46262e-28 0 1.78345e-10 0 0 
1548.03 1.05693e-13 0 0 0 0 0 4.21293e-11 1.09921e-11 1.09921e-11 0 7.50996e-28 0 1.78345e-10 0 0 
1548.08 1.05693e-13 0 0 0 0 0 4.21293e-11 1.09921e-11 1.09921e-11 0 7.50996e-28 0 1.78345e-10 0 0 
1548.14 1.05027e-13 0 0 0 0 0 4.18638e-11 1.09228e-11 1.09228e-11 0 7.46262e-28 0 1.78345e-10 0 0 
1548.19 1.05027e-13 0 0 0 0 0 4.18638e-11 1.09228e-11 1.09228e-11 0 7.46262e-28 0 1.78345e-10 0 0 
1548.25 1.05693e-13 0 0 0 0 0 4.21293e-11 1.09921e-11 1.09921e-11 0 7.50996e-28 0 1.78345e-10 0 0 
1548.3 1.06137e-13 0 0 0 0 0 4.23063e-11 1.10383e-11 1.10383e-11 0 7.54151e-28 0 1.78345e-10 0 0 
1548.36 1.05915e-13 0 0 0 0 0 4.22178e-11 1.10152e-11 1.10152e-11 0 7.52573e-28 0 1.78345e-10 0 0 
1548.41 1.06359e-13 0 0 0 0 0 4.23948e-11 1.10614e-11 1.10614e-11 0 7.55729e-28 0 1.78345e-10 0 0 
1548.47 1.06803e-13 0 0 0 0 0 4.25719e-11 1.11076e-11 1.11076e-11 0 7.58884e-28 0 1.78345e-10 0 0 
1548.52 1.06803e-13 0 0 0 0 0 4.25719e-11 1.11076e-11 1.11076e-11 0 7.58884e-28 0 1.78345e-10 0 0 
1548.58 1.06359e-13 0 0 0 0 0 4.23948e-11 1.10614e-11 1.10614e-11 0 7.55729e-28 0 1.78345e-10 0 0 
1548.63 1.05693e-13 0 0 0 0 0 4.21293e-11 1.09921e-11 1.09921e-11 0 7.50996e-28 0 1.78345e-10 0 0 
1548.69 1.05693e-13 0 0 0 0 0 4.21293e-11 1.09921e-11 1.09921e-11 0 7.50996e-28 0 1.78345e-10 0 0 
1548.74 1.05471e-13 0 0 0 0 0 4.20408e-11 1.0969e-11 1.0969e-11 0 7.49418e-28 0 1.78345e-10 0 0 
1548.8 1.05027e-13 0 0 0 0 0 4.18638e-11 1.09228e-11 1.09228e-11 0 7.46262e-28 0 1.78345e-10 0 0 
1548.85 1.04361e-13 0 0 0 0 0 4.15983e-11 1.08535e-11 1.08535e-11 0 7.41529e-28 0 1.78345e-10 0 0 
1548.91 1.04139e-13 0 0 0 0 0 4.15098e-11 1.08304e-11 1.08304e-11 0 7.39952e-28 0 1.78345e-10 0 0 
1548.96 1.04361e-13 0 0 0 0 0 4.15983e-11 1.08535e-11 1.08535e-11 0 7.41529e-28 0 1.78345e-10 0 0 
1549.02 1.04361e-13 0 0 0 0 0 4.15983e-11 1.08535e-11 1.08535e-11 0 7.41529e-28 0 1.78345e-10 0 0 
1549.07 1.03917e-13 0 0 0 0 0 4.14213e-11 1.08074e-11 1.08074e-11 0 7.38374e-28 0 1.78345e-10 0 0 
1549.13 1.03917e-13 0 0 0 0 0 4.14213e-11 1.08074e-11 1.08074e-11 0 7.38374e-28 0 1.78345e-10 0 0 
1549.18 1.04583e-13 0 0 0 0 0 4.16868e-11 1.08766e-11 1.08766e-11 0 7.43107e-28 0 1.78345e-10 0 0 
1549.24 1.04583e-13 0 0 0 0 0 4.16868e-11 1.08766e-11 1.08766e-11 0 7.43107e-28 0 1.78345e-10 0 0 
1549.29 1.04361e-13 0 0 0 0 0 4.15983e-11 1.08535e-11 1.08535e-11 0 7.41529e-28 0 1.78345e-10 0 0 
1549.35 1.04139e-13 0 0 0 0 0 4.15098e-11 1.08304e-11 1.08304e-11 0 7.39952e-28 0 1.78345e-10 0 0 
1549.4 1.03251e-13 0 0 0 0 0 4.11557e-11 1.07381e-11 1.07381e-11 0 7.33641e-28 0 1.78345e-10 0 0 
1549.46 1.02363e-13 0 0 0 0 0 4.08017e-11 1.06457e-11 1.06457e-11 0 7.2733e-28 0 1.78345e-10 0 0 
1549.51 1.02363e-13 0 0 0 0 0 4.08017e-11 1.06457e-11 1.06457e-11 0 7.2733e-28 0 1.78345e-10 0 0 
1549.57 1.02585e-13 0 0 0 0 0 4.08902e-11 1.06688e-11 1.06688e-11 0 7.28907e-28 0 1.78345e-10 0 0 
1549.62 1.01696e-13 0 0 0 0 0 4.05362e-11 1.05764e-11 1.05764e-11 0 7.22597e-28 0 1.78345e-10 0 0 
1549.68 1.0103e-13 0 0 0 0 0 4.02707e-11 1.05072e-11 1.05072e-11 0 7.17863e-28 0 1.78345e-10 0 0 
1549.73 1.01252e-13 0 0 0 0 0 4.03592e-11 1.05302e-11 1.05302e-11 0 7.19441e-28 0 1.78345e-10 0 0 
1549.79 1.01474e-13 0 0 0 0 0 4.04477e-11 1.05533e-11 1.05533e-11 0 7.21019e-28 0 1.78345e-10 0 0 
1549.84 1.0103e-13 0 0 0 0 0 4.02707e-11 1.05072e-11 1.05072e-11 0 7.17863e-28 0 1.78345e-10 0 0 
1549.9 9.99201e-14 0 0 0 0 0 3.98281e-11 1.03917e-11 1.03917e-11 0 7.09975e-28 0 1.78345e-10 0 0 
1549.95 9.90319e-14 0 0 0 0 0 3.94741e-11 1.02993e-11 1.02993e-11 0 7.03664e-28 0 1.78345e-10 0 0 
1550.01 9.92539e-14 0 0 0 0 0 3.95626e-11 1.03224e-11 1.03224e-11 0 7.05242e-28 0 1.78345e-10 0 0 
1550.06 9.9476e-14 0 0 0 0 0 3.96511e-11 1.03455e-11 1.03455e-11 0 7.06819e-28 0 1.78345e-10 0 0 
1550.12 9.88098e-14 0 0 0 0 0 3.93856e-11 1.02762e-11 1.02762e-11 0 7.02086e-28 0 1.78345e-10 0 0 
1550.17 9.88098e-14 0 0 0 0 0 3.93856e-11 1.02762e-11 1.02762e-11 0 7.02086e-28 0 1.78345e-10 0 0 
1550.23 9.92539e-14 0 0 0 0 0 3.95626e-11 1.03224e-11 1.03224e-11 0 7.05242e-28 0 1.78345e-10 0 0 
1550.28 9.9476e-14 0 0 0 0 0 3.96511e-11 1.03455e-11 1.03455e-11 0 7.06819e-28 0 1.78345e-10 0 0 
1550.34 9.9698e-14 0 0 0 0 0 3.97396e-11 1.03686e-11 1.03686e-11 0 7.08397e-28 0 1.78345e-10 0 0 
1550.39 9.9476e-14 0 0 0 0 0 3.96511e-11 1.03455e-11 1.03455e-11 0 7.06819e-28 0 1.78345e-10 0 0 
1550.45 9.88098e-14 0 0 0 0 0 3.93856e-11 1.02762e-11 1.02762e-11 0 7.02086e-28 0 1.78345e-10 0 0 
1550.5 9.83658e-14 0 0 0 0 0 3.92086e-11 1.023e-11 1.023e-11 0 6.98931e-28 0 1.78345e-10 0 0 
1550.56 9.81437e-14 0 0 0 0 0 3.91201e-11 1.02069e-11 1.02069e-11 0 6.97353e-28 0 1.78345e-10 0 0 
1550.61 9.76996e-14 0 0 0 0 0 3.89431e-11 1.01608e-11 1.01608e-11 0 6.94198e-28 0 1.78345e-10 0 0 
1550.67 9.70335e-14 0 0 0 0 0 3.86776e-11 1.00915e-11 1.00915e-11 0 6.89464e-28 0 1.78345e-10 0 0 
1550.72 9.68114e-14 0 0 0 0 0 3.8589e-11 1.00684e-11 1.00684e-11 0 6.87887e-28 0 1.78345e-10 0 0 
1550.78 9.65894e-14 0 0 0 0 0 3.85005e-11 1.00453e-11 1.00453e-11 0 6.86309e-28 0 1.78345e-10 0 0 
1550.83 9.68114e-14 0 0 0 0 0 3.8589e-11 1.00684e-11 1.00684e-11 0 6.87887e-28 0 1.78345e-10 0 0 
1550.89 9.65894e-14 0 0 0 0 0 3.85005e-11 1.00453e-11 1.00453e-11 0 6.86309e-28 0 1.78345e-10 0 0 
1550.94 9.63674e-14 0 0 0 0 0 3.8412e-11 1.00222e-11 1.00222e-11 0 6.84731e-28 0 1.78345e-10 0 0 
1551 9.68114e-14 0 0 0 0 0 3.8589e-11 1.00684e-11 1.00684e-11 0 6.87887e-28 0 1.78345e-10 0 0 
1551 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.8578e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.78345e-10 0 0 
1551.06 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.84881e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.78917e-10 0 0 
1551.11 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.82183e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.79488e-10 0 0 
1551.17 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.81284e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.8006e-10 0 0 
1551.22 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.81284e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.80631e-10 0 0 
1551.28 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.79485e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.81203e-10 0 0 
1551.33 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.79485e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.81774e-10 0 0 
1551.39 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.77687e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.82346e-10 0 0 
1551.44 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.74989e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.82917e-10 0 0 
1551.5 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.76787e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.83489e-10 0 0 
1551.56 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.78586e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.8406e-10 0 0 
1551.61 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.78586e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.84632e-10 0 0 
1551.67 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.75888e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.85203e-10 0 0 
1551.72 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.7319e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.85775e-10 0 0 
1551.78 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.7319e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.86346e-10 0 0 
1551.83 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.7409e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.86918e-10 0 0 
1551.89 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.7409e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.87489e-10 0 0 
1551.94 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.72291e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.8806e-10 0 0 
1552 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.72291e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.88632e-10 0 0 
1552.06 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.7319e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.89203e-10 0 0 
1552.11 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.70493e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.89775e-10 0 0 
1552.17 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.66895e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.90346e-10 0 0 
1552.22 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.67795e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.90918e-10 0 0 
1552.28 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.69593e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.91489e-10 0 0 
1552.33 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.70493e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.92061e-10 0 0 
1552.39 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.70493e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.92632e-10 0 0 
1552.44 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.71392e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.93204e-10 0 0 
1552.5 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.7319e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.93775e-10 0 0 
1552.56 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.72291e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.94347e-10 0 0 
1552.61 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.72291e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.94918e-10 0 0 
1552.67 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.7319e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.9549e-10 0 0 
1552.72 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.72291e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.96061e-10 0 0 
1552.78 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.7319e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.96633e-10 0 0 
1552.83 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.77687e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.97204e-10 0 0 
1552.89 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.78586e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.97776e-10 0 0 
1552.94 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.77687e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.98347e-10 0 0 
1553 0.00245628 -0.0048291 -0.0048291 0 -2.68882e-17 0 3.78586e-11 -2.17121 -2.17121 0 -5.63848e-15 0 1.98919e-10 0 0 
1553 9.32587e-14 0 0 0 0 0 3.71729e-11 9.69891e-12 9.69891e-12 0 6.62643e-28 0 1.98919e-10 0 0 
1553.06 9.28146e-14 0 0 0 0 0 3.69959e-11 9.65272e-12 9.65272e-12 0 6.59488e-28 0 1.98919e-10 0 0 
1553.11 9.25926e-14 0 0 0 0 0 3.69074e-11 9.62963e-12 9.62963e-12 0 6.5791e-28 0 1.98919e-10 0 0 
1553.17 9.21485e-14 0 0 0 0 0 3.67304e-11 9.58345e-12 9.58345e-12 0 6.54755e-28 0 1.98919e-10 0 0 
1553.22 9.19265e-14 0 0 0 0 0 3.66419e-11 9.56035e-12 9.56035e-12 0 6.53177e-28 0 1.98919e-10 0 0 
1553.28 9.21485e-14 0 0 0 0 0 3.67304e-11 9.58345e-12 9.58345e-12 0 6.54755e-28 0 1.98919e-10 0 0 
1553.33 9.21485e-14 0 0 0 0 0 3.67304e-11 9.58345e-12 9.58345e-12 0 6.54755e-28 0 1.98919e-10 0 0 
1553.39 9.21485e-14 0 0 0 0 0 3.67304e-11 9.58345e-12 9.58345e-12 0 6.54755e-28 0 1.98919e-10 0 0 
1553.44 9.17044e-14 0 0 0 0 0 3.65534e-11 9.53726e-12 9.53726e-12 0 6.51599e-28 0 1.98919e-10 0 0 
1553.5 9.12603e-14 0 0 0 0 0 3.63764e-11 9.49107e-12 9.49107e-12 0 6.48444e-28 0 1.98919e-10 0 0 
1553.55 9.05942e-14 0 0 0 0 0 3.61108e-11 9.4218e-12 9.4218e-12 0 6.4371e-28 0 1.98919e-10 0 0 
1553.61 8.99281e-14 0 0 0 0 0 3.58453e-11 9.35252e-12 9.35252e-12 0 6.38977e-28 0 1.98919e-10 0 0 
1553.66 8.99281e-14 0 0 0 0 0 3.58453e-11 9.35252e-12 9.35252e-12 0 6.38977e-28 0 1.98919e-10 0 0 
1553.72 8.9706e-14 0 0 0 0 0 3.57568e-11 9.32943e-12 9.32943e-12 0 6.374e-28 0 1.98919e-10 0 0 
1553.77 8.92619e-14 0 0 0 0 0 3.55798e-11 9.28324e-12 9.28324e-12 0 6.34244e-28 0 1.98919e-10 0 0 
1553.83 8.90399e-14 0 0 0 0 0 3.54913e-11 9.26015e-12 9.26015e-12 0 6.32666e-28 0 1.98919e-10 0 0 
1553.88 8.88178e-14 0 0 0 0 0 3.54028e-11 9.23706e-12 9.23706e-12 0 6.31089e-28 0 1.98919e-10 0 0 
1553.94 8.83738e-14 0 0 0 0 0 3.52258e-11 9.19087e-12 9.19087e-12 0 6.27933e-28 0 1.98919e-10 0 0 
1553.99 8.70415e-14 0 0 0 0 0 3.46947e-11 9.05231e-12 9.05231e-12 0 6.18467e-28 0 1.98919e-10 0 0 
1554.05 8.70415e-14 0 0 0 0 0 3.46947e-11 9.05231e-12 9.05231e-12 0 6.18467e-28 0 1.98919e-10 0 0 
1554.1 8.74856e-14 0 0 0 0 0 3.48717e-11 9.0985e-12 9.0985e-12 0 6.21622e-28 0 1.98919e-10 0 0 
1554.16 8.65974e-14 0 0 0 0 0 3.45177e-11 9.00613e-12 9.00613e-12 0 6.15312e-28 0 1.98919e-10 0 0 
1554.21 8.59313e-14 0 0 0 0 0 3.42522e-11 8.93685e-12 8.93685e-12 0 6.10578e-28 0 1.98919e-10 0 0 
1554.27 8.57092e-14 0 0 0 0 0 3.41637e-11 8.91376e-12 8.91376e-12 0 6.09001e-28 0 1.98919e-10 0 0 
1554.32 8.54872e-14 0 0 0 0 0 3.40752e-11 8.89067e-12 8.89067e-12 0 6.07423e-28 0 1.98919e-10 0 0 
1554.38 8.52651e-14 0 0 0 0 0 3.39867e-11 8.86757e-12 8.86757e-12 0 6.05845e-28 0 1.98919e-10 0 0 
1554.43 8.4599e-14 0 0 0 0 0 3.37212e-11 8.7983e-12 8.7983e-12 0 6.01112e-28 0 1.98919e-10 0 0 
1554.49 8.43769e-14 0 0 0 0 0 3.36327e-11 8.7752e-12 8.7752e-12 0 5.99534e-28 0 1.98919e-10 0 0 
1554.54 8.4821e-14 0 0 0 0 0 3.38097e-11 8.82139e-12 8.82139e-12 0 6.0269e-28 0 1.98919e-10 0 0 
1554.6 8.34888e-14 0 0 0 0 0 3.32786e-11 8.68283e-12 8.68283e-12 0 5.93223e-28 0 1.98919e-10 0 0 
1554.65 8.26006e-14 0 0 0 0 0 3.29246e-11 8.59046e-12 8.59046e-12 0 5.86913e-28 0 1.98919e-10 0 0 
1554.71 8.28226e-14 0 0 0 0 0 3.30131e-11 8.61355e-12 8.61355e-12 0 5.8849e-28 0 1.98919e-10 0 0 
1554.76 8.19345e-14 0 0 0 0 0 3.26591e-11 8.52118e-12 8.52118e-12 0 5.82179e-28 0 1.98919e-10 0 0 
1554.82 8.14904e-14 0 0 0 0 0 3.24821e-11 8.475e-12 8.475e-12 0 5.79024e-28 0 1.98919e-10 0 0 
1554.87 8.12683e-14 0 0 0 0 0 3.23936e-11 8.45191e-12 8.45191e-12 0 5.77446e-28 0 1.98919e-10 0 0 
1554.93 8.06022e-14 0 0 0 0 0 3.2128e-11 8.38263e-12 8.38263e-12 0 5.72713e-28 0 1.98919e-10 0 0 
1554.98 8.06022e-14 0 0 0 0 0 3.2128e-11 8.38263e-12 8.38263e-12 0 5.72713e-28 0 1.98919e-10 0 0 
1555.04 8.12683e-14 0 0 0 0 0 3.23936e-11 8.45191e-12 8.45191e-12 0 5.77446e-28 0 1.98919e-10 0 0 
1555.09 8.19345e-14 0 0 0 0 0 3.26591e-11 8.52118e-12 8.52118e-12 0 5.82179e-28 0 1.98919e-10 0 0 
1555.15 8.14904e-14 0 0 0 0 0 3.24821e-11 8.475e-12 8.475e-12 0 5.79024e-28 0 1.98919e-10 0 0 
1555.2 8.01581e-14 0 0 0 0 0 3.1951e-11 8.33644e-12 8.33644e-12 0 5.69558e-28 0 1.98919e-10 0 0 
1555.26 8.03801e-14 0 0 0 0 0 3.20395e-11 8.35954e-12 8.35954e-12 0 5.71135e-28 0 1.98919e-10 0 0 
1555.31 8.14904e-14 0 0 0 0 0 3.24821e-11 8.475e-12 8.475e-12 0 5.79024e-28 0 1.98919e-10 0 0 
1555.37 8.06022e-14 0 0 0 0 0 3.2128e-11 8.38263e-12 8.38263e-12 0 5.72713e-28 0 1.98919e-10 0 0 
1555.42 7.99361e-14 0 0 0 0 0 3.18625e-11 8.31335e-12 8.31335e-12 0 5.6798e-28 0 1.98919e-10 0 0 
1555.48 7.99361e-14 0 0 0 0 0 3.18625e-11 8.31335e-12 8.31335e-12 0 5.6798e-28 0 1.98919e-10 0 0 
1555.53 7.9492e-14 0 0 0 0 0 3.16855e-11 8.26716e-12 8.26716e-12 0 5.64824e-28 0 1.98919e-10 0 0 
1555.59 7.90479e-14 0 0 0 0 0 3.15085e-11 8.22098e-12 8.22098e-12 0 5.61669e-28 0 1.98919e-10 0 0 
1555.64 7.88258e-14 0 0 0 0 0 3.142e-11 8.19789e-12 8.19789e-12 0 5.60091e-28 0 1.98919e-10 0 0 
1555.7 7.9714e-14 0 0 0 0 0 3.1774e-11 8.29026e-12 8.29026e-12 0 5.66402e-28 0 1.98919e-10 0 0 
1555.75 7.99361e-14 0 0 0 0 0 3.18625e-11 8.31335e-12 8.31335e-12 0 5.6798e-28 0 1.98919e-10 0 0 
1555.81 7.9492e-14 0 0 0 0 0 3.16855e-11 8.26716e-12 8.26716e-12 0 5.64824e-28 0 1.98919e-10 0 0 
1555.86 7.92699e-14 0 0 0 0 0 3.1597e-11 8.24407e-12 8.24407e-12 0 5.63247e-28 0 1.98919e-10 0 0 
1555.92 7.90479e-14 0 0 0 0 0 3.15085e-11 8.22098e-12 8.22098e-12 0 5.61669e-28 0 1.98919e-10 0 0 
1555.97 7.92699e-14 0 0 0 0 0 3.1597e-11 8.24407e-12 8.24407e-12 0 5.63247e-28 0 1.98919e-10 0 0 
1556.03 7.9714e-14 0 0 0 0 0 3.1774e-11 8.29026e-12 8.29026e-12 0 5.66402e-28 0 1.98919e-10 0 0 
1556.08 7.9492e-14 0 0 0 0 0 3.16855e-11 8.26716e-12 8.26716e-12 0 5.64824e-28 0 1.98919e-10 0 0 
1556.14 7.92699e-14 0 0 0 0 0 3.1597e-11 8.24407e-12 8.24407e-12 0 5.63247e-28 0 1.98919e-10 0 0 
1556.19 8.01581e-14 0 0 0 0 0 3.1951e-11 8.33644e-12 8.33644e-12 0 5.69558e-28 0 1.98919e-10 0 0 
1556.25 7.99361e-14 0 0 0 0 0 3.18625e-11 8.31335e-12 8.31335e-12 0 5.6798e-28 0 1.98919e-10 0 0 
1556.3 7.92699e-14 0 0 0 0 0 3.1597e-11 8.24407e-12 8.24407e-12 0 5.63247e-28 0 1.98919e-10 0 0 
1556.36 7.9714e-14 0 0 0 0 0 3.1774e-11 8.29026e-12 8.29026e-12 0 5.66402e-28 0 1.98919e-10 0 0 
1556.41 7.9492e-14 0 0 0 0 0 3.16855e-11 8.26716e-12 8.26716e-12 0 5.64824e-28 0 1.98919e-10 0 0 
1556.47 7.90479e-14 0 0 0 0 0 3.15085e-11 8.22098e-12 8.22098e-12 0 5.61669e-28 0 1.98919e-10 0 0 
1556.52 7.90479e-14 0 0 0 0 0 3.15085e-11 8.22098e-12 8.22098e-12 0 5.61669e-28 0 1.98919e-10 0 0 
1556.58 7.92699e-14 0 0 0 0 0 3.1597e-11 8.24407e-12 8.24407e-12 0 5.63247e-28 0 1.98919e-10 0 0 
1556.63 7.90479e-14 0 0 0 0 0 3.15085e-11 8.22098e-12 8.22098e-12 0 5.61669e-28 0 1.98919e-10 0 0 
1556.69 7.81597e-14 0 0 0 0 0 3.11545e-11 8.12861e-12 8.12861e-12 0 5.55358e-28 0 1.98919e-10 0 0 
1556.74 7.79377e-14 0 0 0 0 0 3.10659e-11 8.10552e-12 8.10552e-12 0 5.5378e-28 0 1.98919e-10 0 0 
1556.8 7.86038e-14 0 0 0 0 0 3.13315e-11 8.17479e-12 8.17479e-12 0 5.58514e-28 0 1.98919e-10 0 0 
1556.85 7.79377e-14 0 0 0 0 0 3.10659e-11 8.10552e-12 8.10552e-12 0 5.5378e-28 0 1.98919e-10 0 0 
1556.91 7.63833e-14 0 0 0 0 0 3.04464e-11 7.94387e-12 7.94387e-12 0 5.42736e-28 0 1.98919e-10 0 0 
1556.96 7.68274e-14 0 0 0 0 0 3.06234e-11 7.99005e-12 7.99005e-12 0 5.45892e-28 0 1.98919e-10 0 0 
1557.02 7.70495e-14 0 0 0 0 0 3.07119e-11 8.01315e-12 8.01315e-12 0 5.47469e-28 0 1.98919e-10 0 0 
